uniqueID,drugName,condition,review,rating,date,usefulCount,review_length,word_count
2264,Acetaminophen,Pain,Made my condition worse. Would not recommend. I was prescribed Acetaminophen for pain.,3,"January 12, 2018",13,86,13
3217,Hydroxyzine,Anxiety,Terrible side effects made me stop taking it. I was prescribed Hydroxyzine for anxiety.,1,"September 11, 2017",168,87,14
2110,Sertraline,Depression,Been taking for months with consistent positive results. I was prescribed Sertraline for depression.,7,"January 10, 2023",7,100,14
850,Meloxicam,Arthritis,Average medication. Does what it is supposed to do. I was prescribed Meloxicam for arthritis.,4,"July 26, 2021",75,93,15
2738,Lisinopril,High Blood Pressure,Results are hit or miss. Some days are better than others. I was prescribed Lisinopril for high blood pressure.,6,"January 05, 2016",199,111,19
2467,Metformin,Diabetes Type 2,It works okay but nothing spectacular. I was prescribed Metformin for diabetes type 2.,4,"May 31, 2018",19,86,14
3651,Topiramate,Migraine,Been taking for months with consistent positive results. I was prescribed Topiramate for migraine.,7,"February 23, 2017",88,98,14
1597,Diazepam,Anxiety,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Diazepam for anxiety.,7,"November 10, 2020",168,108,17
1777,Ortho Tri-Cyclen,Birth Control,Been on this for a while. Seems to help somewhat. I was prescribed Ortho Tri-Cyclen for birth control.,4,"July 08, 2020",25,102,18
1914,Atorvastatin,High Cholesterol,Very effective treatment. I was prescribed Atorvastatin for high cholesterol.,7,"April 20, 2022",172,77,10
1044,Doxepin,Insomnia,Some improvement but still dealing with symptoms. I was prescribed Doxepin for insomnia.,5,"August 20, 2019",141,88,13
4714,Diazepam,Anxiety,No major complaints but no major improvements either. I was prescribed Diazepam for anxiety.,6,"February 18, 2022",176,92,14
1545,Albuterol,Asthma,It works okay but nothing spectacular. I was prescribed Albuterol for asthma.,4,"August 05, 2019",163,77,12
2737,Hydroxyzine,Anxiety,Some improvement but still dealing with symptoms. I was prescribed Hydroxyzine for anxiety.,5,"October 13, 2021",138,91,13
3707,Lisinopril,High Blood Pressure,Average medication. Does what it is supposed to do. I was prescribed Lisinopril for high blood pressure.,4,"September 04, 2018",47,104,17
4618,Benzoyl Peroxide,Acne,Made my condition worse. Would not recommend. I was prescribed Benzoyl Peroxide for acne.,1,"June 23, 2022",3,89,14
54,Lisinopril,High Blood Pressure,Great results overall. I was prescribed Lisinopril for high blood pressure.,7,"November 12, 2016",104,75,11
1797,Sumatriptan,Migraine,Results are hit or miss. Some days are better than others. I was prescribed Sumatriptan for migraine.,5,"August 19, 2016",197,101,17
1912,Diazepam,Anxiety,Great results overall. I was prescribed Diazepam for anxiety.,10,"September 21, 2021",168,61,9
2307,Strattera,ADHD,Highly recommend to anyone dealing with this condition. I was prescribed Strattera for adhd.,7,"January 05, 2021",58,92,14
2554,Gabapentin,Pain,It works okay but nothing spectacular. I was prescribed Gabapentin for pain.,6,"October 30, 2020",24,76,12
2801,Ciprofloxacin,UTI,No major complaints but no major improvements either. I was prescribed Ciprofloxacin for uti.,6,"May 07, 2016",142,93,14
4087,Levothyroxine,Hypothyroidism,I noticed improvement within the first week. I was prescribed Levothyroxine for hypothyroidism.,8,"August 16, 2015",84,95,13
4128,Alprazolam,Anxiety,My doctor recommended this and it really helped. I was prescribed Alprazolam for anxiety.,10,"February 20, 2017",108,89,14
825,Albuterol,Asthma,No major complaints but no major improvements either. I was prescribed Albuterol for asthma.,4,"May 06, 2015",61,92,14
4734,Naproxen,Pain,Works well with minimal side effects. I was prescribed Naproxen for pain.,7,"March 19, 2019",45,73,12
3179,Sertraline,Depression,Been taking for months with consistent positive results. I was prescribed Sertraline for depression.,8,"June 09, 2021",179,100,14
3402,Ranitidine,GERD,Great results overall. I was prescribed Ranitidine for gerd.,7,"September 24, 2020",6,60,9
1390,Famotidine,GERD,Some improvement but still dealing with symptoms. I was prescribed Famotidine for gerd.,4,"November 30, 2020",8,87,13
3565,Rosuvastatin,High Cholesterol,Great results overall. I was prescribed Rosuvastatin for high cholesterol.,8,"March 12, 2015",50,74,10
4877,Bupropion,Depression,Did not work for me at all. Waste of money. I was prescribed Bupropion for depression.,2,"August 13, 2015",86,86,16
885,Lisinopril,High Blood Pressure,Works well with minimal side effects. I was prescribed Lisinopril for high blood pressure.,7,"June 09, 2021",171,90,14
3806,Doxycycline,Pneumonia,Works well with minimal side effects. I was prescribed Doxycycline for pneumonia.,7,"September 26, 2019",184,81,12
1608,Benzoyl Peroxide,Acne,Changed my life for the better. Finally feel normal again. I was prescribed Benzoyl Peroxide for acne.,10,"August 14, 2022",83,102,17
1595,Montelukast,Allergies,Too many side effects. Had to switch medications. I was prescribed Montelukast for allergies.,1,"October 13, 2015",121,93,14
772,Humira,Arthritis,No major complaints but no major improvements either. I was prescribed Humira for arthritis.,4,"December 30, 2015",181,92,14
2612,Levofloxacin,Pneumonia,The drowsiness was unbearable. Could not function normally. I was prescribed Levofloxacin for pneumonia.,3,"March 04, 2017",87,104,14
4662,Doxycycline,Pneumonia,No major complaints but no major improvements either. I was prescribed Doxycycline for pneumonia.,5,"June 14, 2017",147,97,14
2274,Fluticasone,Asthma,Results are hit or miss. Some days are better than others. I was prescribed Fluticasone for asthma.,6,"August 07, 2017",186,99,17
1869,Ciprofloxacin,UTI,Gained significant weight while on this medication. I was prescribed Ciprofloxacin for uti.,3,"October 24, 2017",174,91,13
1086,Mirena,Birth Control,Changed my life for the better. Finally feel normal again. I was prescribed Mirena for birth control.,7,"February 17, 2016",83,101,17
11,Levothyroxine,Hypothyroidism,Results are hit or miss. Some days are better than others. I was prescribed Levothyroxine for hypothyroidism.,4,"November 19, 2015",141,109,17
3612,Vyvanse,ADHD,No major complaints but no major improvements either. I was prescribed Vyvanse for adhd.,6,"June 16, 2022",83,88,14
1326,Ambien,Insomnia,Terrible side effects made me stop taking it. I was prescribed Ambien for insomnia.,1,"December 26, 2021",143,83,14
3391,Losartan,High Blood Pressure,Did not work for me at all. Waste of money. I was prescribed Losartan for high blood pressure.,2,"July 10, 2021",94,94,18
1464,Metformin,Diabetes Type 2,The drowsiness was unbearable. Could not function normally. I was prescribed Metformin for diabetes type 2.,3,"March 13, 2018",53,107,16
807,Metoprolol,High Blood Pressure,It works okay but nothing spectacular. I was prescribed Metoprolol for high blood pressure.,6,"August 25, 2019",38,91,14
4261,Ezetimibe,High Cholesterol,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Ezetimibe for high cholesterol.,8,"August 09, 2019",12,118,18
3986,Ibuprofen,Pain,The drowsiness was unbearable. Could not function normally. I was prescribed Ibuprofen for pain.,1,"May 19, 2015",154,96,14
3772,Omeprazole,GERD,It works okay but nothing spectacular. I was prescribed Omeprazole for gerd.,4,"October 22, 2017",153,76,12
2109,Trimethoprim,UTI,Some improvement but still dealing with symptoms. I was prescribed Trimethoprim for uti.,5,"May 16, 2017",43,88,13
4236,Glipizide,Diabetes Type 2,Initially helped but stopped working after a month. I was prescribed Glipizide for diabetes type 2.,3,"January 25, 2018",7,99,16
4957,Atorvastatin,High Cholesterol,It works okay but nothing spectacular. I was prescribed Atorvastatin for high cholesterol.,5,"March 05, 2016",159,90,13
2235,Simvastatin,High Cholesterol,Too many side effects. Had to switch medications. I was prescribed Simvastatin for high cholesterol.,2,"June 27, 2017",86,100,15
3212,Sumatriptan,Migraine,Caused severe headaches and nausea. I was prescribed Sumatriptan for migraine.,3,"September 13, 2020",134,78,11
964,Tretinoin,Acne,Works well with minimal side effects. I was prescribed Tretinoin for acne.,7,"May 13, 2017",171,74,12
3416,Fluoxetine,Depression,Results are hit or miss. Some days are better than others. I was prescribed Fluoxetine for depression.,5,"July 02, 2021",177,102,17
3754,Lithium,Bipolar Disorder,Some improvement but still dealing with symptoms. I was prescribed Lithium for bipolar disorder.,4,"March 04, 2018",64,96,14
399,Saxenda,Obesity,Been on this for a while. Seems to help somewhat. I was prescribed Saxenda for obesity.,5,"April 27, 2016",67,87,16
2633,Atorvastatin,High Cholesterol,No major complaints but no major improvements either. I was prescribed Atorvastatin for high cholesterol.,6,"June 03, 2018",8,105,15
4852,Glipizide,Diabetes Type 2,My doctor recommended this and it really helped. I was prescribed Glipizide for diabetes type 2.,10,"April 25, 2018",77,96,16
2997,Pantoprazole,GERD,Average medication. Does what it is supposed to do. I was prescribed Pantoprazole for gerd.,6,"August 17, 2020",78,91,15
705,Amlodipine,High Blood Pressure,Terrible side effects made me stop taking it. I was prescribed Amlodipine for high blood pressure.,2,"April 16, 2020",93,98,16
432,Liothyronine,Hypothyroidism,Initially helped but stopped working after a month. I was prescribed Liothyronine for hypothyroidism.,1,"July 30, 2020",5,101,14
293,Ambien,Insomnia,Some improvement but still dealing with symptoms. I was prescribed Ambien for insomnia.,4,"January 24, 2018",179,87,13
4868,Azithromycin,Pneumonia,It works okay but nothing spectacular. I was prescribed Azithromycin for pneumonia.,5,"October 17, 2017",100,83,12
146,Metoprolol,High Blood Pressure,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Metoprolol for high blood pressure.,7,"March 08, 2016",110,122,19
4394,Lamotrigine,Bipolar Disorder,Results are hit or miss. Some days are better than others. I was prescribed Lamotrigine for bipolar disorder.,4,"November 12, 2018",33,109,18
2034,Lamotrigine,Bipolar Disorder,My doctor recommended this and it really helped. I was prescribed Lamotrigine for bipolar disorder.,7,"January 24, 2016",153,99,15
4284,Tretinoin,Acne,Great results overall. I was prescribed Tretinoin for acne.,8,"December 05, 2020",64,59,9
1166,Tretinoin,Acne,Changed my life for the better. Finally feel normal again. I was prescribed Tretinoin for acne.,10,"January 31, 2019",198,95,16
3501,Nitrofurantoin,UTI,Been taking for months with consistent positive results. I was prescribed Nitrofurantoin for uti.,8,"September 22, 2021",7,97,14
2051,Ortho Tri-Cyclen,Birth Control,Highly recommend to anyone dealing with this condition. I was prescribed Ortho Tri-Cyclen for birth control.,8,"November 17, 2015",109,108,16
2625,Gabapentin,Pain,Great results overall. I was prescribed Gabapentin for pain.,7,"June 03, 2018",189,60,9
4379,Bupropion,Depression,Been on this for a while. Seems to help somewhat. I was prescribed Bupropion for depression.,6,"April 24, 2022",132,92,16
340,Acetaminophen,Pain,Average medication. Does what it is supposed to do. I was prescribed Acetaminophen for pain.,4,"May 11, 2022",178,92,15
3880,Trazodone,Insomnia,Average medication. Does what it is supposed to do. I was prescribed Trazodone for insomnia.,5,"September 10, 2019",19,92,15
4633,Ibuprofen,Pain,Some improvement but still dealing with symptoms. I was prescribed Ibuprofen for pain.,6,"May 10, 2016",150,86,13
2974,Hydroxyzine,Anxiety,Highly recommend to anyone dealing with this condition. I was prescribed Hydroxyzine for anxiety.,10,"October 03, 2015",69,97,14
266,Naproxen,Pain,Not worth the side effects. Very disappointed. I was prescribed Naproxen for pain.,2,"October 23, 2017",44,82,13
2425,Lithium,Bipolar Disorder,Did not work for me at all. Waste of money. I was prescribed Lithium for bipolar disorder.,2,"November 05, 2018",88,90,17
1263,Fexofenadine,Allergies,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Fexofenadine for allergies.,7,"November 12, 2016",108,114,17
1772,Pantoprazole,GERD,Changed my life for the better. Finally feel normal again. I was prescribed Pantoprazole for gerd.,10,"September 06, 2022",86,98,16
3512,Prednisone,Arthritis,Initially helped but stopped working after a month. I was prescribed Prednisone for arthritis.,3,"December 16, 2017",153,94,14
272,Azithromycin,Pneumonia,Not worth the side effects. Very disappointed. I was prescribed Azithromycin for pneumonia.,2,"May 20, 2018",117,91,13
697,Ibuprofen,Pain,Some improvement but still dealing with symptoms. I was prescribed Ibuprofen for pain.,6,"July 26, 2020",88,86,13
748,Ciprofloxacin,UTI,Been on this for a while. Seems to help somewhat. I was prescribed Ciprofloxacin for uti.,4,"August 19, 2020",82,89,16
245,Rizatriptan,Migraine,Made my condition worse. Would not recommend. I was prescribed Rizatriptan for migraine.,2,"November 18, 2017",123,88,13
318,Tretinoin,Acne,Been on this for a while. Seems to help somewhat. I was prescribed Tretinoin for acne.,5,"February 06, 2022",29,86,16
477,Glipizide,Diabetes Type 2,Been taking for months with consistent positive results. I was prescribed Glipizide for diabetes type 2.,7,"December 21, 2016",9,104,16
2033,Montelukast,Allergies,Works well with minimal side effects. I was prescribed Montelukast for allergies.,7,"December 28, 2022",137,81,12
958,Hydroxyzine,Anxiety,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Hydroxyzine for anxiety.,7,"September 11, 2017",164,111,17
3817,Montelukast,Allergies,Been on this for a while. Seems to help somewhat. I was prescribed Montelukast for allergies.,5,"November 10, 2015",38,93,16
814,Omeprazole,GERD,No major complaints but no major improvements either. I was prescribed Omeprazole for gerd.,6,"April 30, 2020",68,91,14
4533,Saxenda,Obesity,Been taking for months with consistent positive results. I was prescribed Saxenda for obesity.,7,"April 25, 2015",95,94,14
